	module id	gene name	median expression	mean pairwise dist	median pairwise dist	min pairwise dist	max pairwise dist	range pairwise dist	operon_name
PA14_65870	17		47.926891148370146	18373.333333333332	17970.0	10.0	35990.0	35980.0	PA14_65880-PA14_65870-PA14_65860
PA14_59690	16		79.76774642880754	6107.3538461538465	620.0	10.0	32180.0	32170.0	PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700
PA14_15500	20		48.489118998988346	16061.818181818182	19070.0	10.0	35520.0	35510.0	PA14_15490-PA14_15500
PA14_59200	4		181.153849539832	3354.4761904761904	685.0	10.0	25070.0	25060.0	PA14_59200-PA14_59210
PA14_59720	3	cupD2	11.3192157278543	12484.678362573099	15480.0	10.0	35920.0	35910.0
PA14_58900	37		225.49966757148349	16886.833333333332	18455.0	40.0	36710.0	36670.0	PA14_58890-PA14_58900
PA14_39880	19	phzG2	201.259008068517	19104.552631578947	20205.0	10.0	36640.0	36630.0	phzB2-phzC2-phzD2-phzE2-phzF2-phzG2
PA14_58990	4		54.40909288963775	3354.4761904761904	685.0	10.0	25070.0	25060.0	PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990
PA14_60110	14		838.2743028052915	17863.267973856207	17170.0	10.0	36690.0	36680.0	dcd2-PA14_60110-dtd
PA14_55240	13		30.00154391595354	20629.333333333332	20900.0	3320.0	36670.0	33350.0
PA14_22220	12		18.404623229913348	11923.272727272728	6500.0	10.0	36680.0	36670.0	PA14_22220-PA14_22210
PA14_46610	18		47.87843049038379	17024.380952380954	17750.0	10.0	35830.0	35820.0
PA14_31170	17		8.099520644102945	18373.333333333332	17970.0	10.0	35990.0	35980.0	PA14_31160-PA14_31170
PA14_22180	24		25.210522162380606	18911.11111111111	20510.0	90.0	36630.0	36540.0	PA14_22190-PA14_22180
PA14_22250	33		24.218599678233844	16742.679738562092	13650.0	10.0	36510.0	36500.0	PA14_22260-PA14_22250
PA14_28360	19		132.89762610031198	19104.552631578947	20205.0	10.0	36640.0	36630.0
PA14_22550	32		115.9526037026245	15747.166666666666	15720.0	10.0	36630.0	36620.0
PA14_51570	11		354.685793462167	19164.444444444445	18785.0	10.0	36400.0	36390.0
PA14_53610	2		118.8890128018125	17373.736263736264	16080.0	10.0	36240.0	36230.0
PA14_58940	10		4.972711210090975	15421.52380952381	14930.0	10.0	35240.0	35230.0	PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990
PA14_59400	31		562.7551279321785	3627.4242424242425	75.0	10.0	21520.0	21510.0
PA14_15360	20		675.5902629407915	16061.818181818182	19070.0	10.0	35520.0	35510.0
PA14_59340	32	pilT2	48.2761990924973	15747.166666666666	15720.0	10.0	36630.0	36620.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_59910	37		46.85102377666705	16886.833333333332	18455.0	40.0	36710.0	36670.0	PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960
PA14_31200	33		8.40922516167112	16742.679738562092	13650.0	10.0	36510.0	36500.0	PA14_31200-PA14_31190
PA14_15460	32	merA	263.6440135949415	15747.166666666666	15720.0	10.0	36630.0	36620.0	merA-merD-merE-PA14_15435
PA14_15445	32	merE	25.708835128953453	15747.166666666666	15720.0	10.0	36630.0	36620.0	merA-merD-merE-PA14_15435
PA14_03380	14		693.4096623030075	17863.267973856207	17170.0	10.0	36690.0	36680.0
PA14_54890	34		229.0398034622665	12530.545454545454	4230.0	10.0	34010.0	34000.0	PA14_54890-PA14_54880
PA14_22190	7		132.44596082787803	18264.117647058825	20125.0	10.0	36440.0	36430.0	PA14_22190-PA14_22180
PA14_31340	37		11.137256128331448	16886.833333333332	18455.0	40.0	36710.0	36670.0
PA14_33300	21		296.529357754818	17949.090909090908	19275.0	10.0	36070.0	36060.0	PA14_33330-PA14_33320-PA14_33310-PA14_33300
PA14_59980	16		10.6492516987648	6107.3538461538465	620.0	10.0	32180.0	32170.0	PA14_59980-PA14_59990-PA14_60000-PA14_60010-PA14_60020
PA14_35700	29		131.47963464350352	16991.742424242424	17865.0	10.0	35970.0	35960.0
PA14_59240	16	pilL2	39.096143276310755	6107.3538461538465	620.0	10.0	32180.0	32170.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_46550	15		323.734321318942	14138.291666666666	11992.5	10.0	35395.0	35385.0
PA14_59110	34		18.234153055758302	12530.545454545454	4230.0	10.0	34010.0	34000.0	PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120
PA14_49520	7	pyoS3A	1448.793374428235	18264.117647058825	20125.0	10.0	36440.0	36430.0	pyoS3A-pyoS3I
PA14_33350	21		207.2220061575045	17949.090909090908	19275.0	10.0	36070.0	36060.0	PA14_33350-PA14_33340
PA14_36480	19		18.67315978390465	19104.552631578947	20205.0	10.0	36640.0	36630.0
PA14_55040	8		23.751924742339348	12549.89010989011	12130.0	10.0	28890.0	28880.0	PA14_55000-PA14_55020-PA14_55030-PA14_55040
PA14_15610	6		1363.36335395151	14651.538461538461	13270.0	5.0	30960.0	30955.0
PA14_59290	16	pilQ2	39.5024387867518	6107.3538461538465	620.0	10.0	32180.0	32170.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_15475	28	merT	56.27708456009824	17067.88888888889	15215.0	1505.0	35795.0	34290.0
PA14_59630	29		224.01955704621102	16991.742424242424	17865.0	10.0	35970.0	35960.0	PA14_59630-PA14_59620
PA14_61410	19		79.98853507352615	19104.552631578947	20205.0	10.0	36640.0	36630.0
PA14_53600	2		253.453508095387	17373.736263736264	16080.0	10.0	36240.0	36230.0	PA14_53590-PA14_53600
PA14_59610	15		368.747954862191	14138.291666666666	11992.5	10.0	35395.0	35385.0
PA14_22130	12		10.69284721057985	11923.272727272728	6500.0	10.0	36680.0	36670.0	PA14_22130-PA14_22120
PA14_23350	2	orfA	810.603174347357	17373.736263736264	16080.0	10.0	36240.0	36230.0
PA14_40750	33		78.1016763398372	16742.679738562092	13650.0	10.0	36510.0	36500.0
PA14_58760	14	pilC	1323.7769714312049	17863.267973856207	17170.0	10.0	36690.0	36680.0	pilC-pilD-coaE-PA14_58790
PA14_04830	17		60.3736830651216	18373.333333333332	17970.0	10.0	35990.0	35980.0
PA14_20060	30		28.6379495175777	17996.339869281044	17600.0	10.0	36590.0	36580.0
PA14_35930	10		4.556381963846295	15421.52380952381	14930.0	10.0	35240.0	35230.0	PA14_35930-PA14_35920
PA14_33200	32		8.598748029271306	15747.166666666666	15720.0	10.0	36630.0	36620.0	PA14_33190-PA14_33200-PA14_33220
PA14_31040	5		132.8463082872695	7290.0	10400.0	10.0	15600.0	15590.0	PA14_31040-PA14_31030-PA14_31010-PA14_31000-PA14_30990-PA14_30980
PA14_24360	13		80.21151284293128	20629.333333333332	20900.0	3320.0	36670.0	33350.0
PA14_31270	34		59.9982635440033	12530.545454545454	4230.0	10.0	34010.0	34000.0	PA14_31280-PA14_31270
PA14_32850	35		79.79333067408089	18517.904761904763	21730.0	20.0	36560.0	36540.0
PA14_29330	19		163.334114337654	19104.552631578947	20205.0	10.0	36640.0	36630.0
PA14_23410	2	orfJ	999.9036708229285	17373.736263736264	16080.0	10.0	36240.0	36230.0
PA14_41300	9		37.37718325759085	19587.555555555555	18530.0	30.0	36470.0	36440.0
PA14_15435	32		100.3557018389145	15747.166666666666	15720.0	10.0	36630.0	36620.0	merA-merD-merE-PA14_15435
PA14_37170	17		38.84132097641344	18373.333333333332	17970.0	10.0	35990.0	35980.0	PA14_37150-PA14_37170
PA14_59500	31		31.148236976223103	3627.4242424242425	75.0	10.0	21520.0	21510.0	PA14_59480-PA14_59490-PA14_59500-PA14_59510
PA14_28750	36		50.7931983902387	19002.222222222223	17830.0	200.0	32650.0	32450.0
PA14_14320	36		18.122344372353652	19002.222222222223	17830.0	200.0	32650.0	32450.0
PA14_03340	14		160.6905925701895	17863.267973856207	17170.0	10.0	36690.0	36680.0	PA14_03340-PA14_03330-PA14_03320
PA14_51650	16		157.4837921775465	6107.3538461538465	620.0	10.0	32180.0	32170.0	PA14_51640-PA14_51650
PA14_10980	0		49.975083484555455	18229.39393939394	18065.0	10.0	36140.0	36130.0
PA14_28790	18		48.3756623252275	17024.380952380954	17750.0	10.0	35830.0	35820.0
PA14_28770	18		540.9794587900449	17024.380952380954	17750.0	10.0	35830.0	35820.0
PA14_30990	0		128.058223011095	18229.39393939394	18065.0	10.0	36140.0	36130.0	PA14_31040-PA14_31030-PA14_31010-PA14_31000-PA14_30990-PA14_30980
PA14_16110	9		141.4927388970545	19587.555555555555	18530.0	30.0	36470.0	36440.0
PA14_59820	30		39.09496204519316	17996.339869281044	17600.0	10.0	36590.0	36580.0	PA14_59820-PA14_59830
PA14_14400	32		4.570528350838931	15747.166666666666	15720.0	10.0	36630.0	36620.0
PA14_64260	19		2.623868381603865	19104.552631578947	20205.0	10.0	36640.0	36630.0	PA14_64260-PA14_64270
PA14_01770	19		106.3250135169505	19104.552631578947	20205.0	10.0	36640.0	36630.0	PA14_01780-PA14_01770
PA14_31220	32		11.1942326139011	15747.166666666666	15720.0	10.0	36630.0	36620.0	PA14_31230-PA14_31220
PA14_67210	29		243.344873823117	16991.742424242424	17865.0	10.0	35970.0	35960.0	PA14_67230-PA14_67220-PA14_67210-PA14_67200-PA14_67190-PA14_67180
PA14_36400	9		8.97202982207462	19587.555555555555	18530.0	30.0	36470.0	36440.0
PA14_59950	4		24.583940183869352	3354.4761904761904	685.0	10.0	25070.0	25060.0	PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960
PA14_10070	3		14.829456263310899	12484.678362573099	15480.0	10.0	35920.0	35910.0	PA14_10080-PA14_10070-PA14_10050
PA14_46510	15		474.2524036633805	14138.291666666666	11992.5	10.0	35395.0	35385.0	PA14_46520-PA14_46510
PA14_35990	10		11.777296100135949	15421.52380952381	14930.0	10.0	35240.0	35230.0	PA14_35990-PA14_35980-PA14_35970-PA14_35950
PA14_07480	31		1694.58534662307	3627.4242424242425	75.0	10.0	21520.0	21510.0
PA14_59270	16	pilO2	42.55645337121345	6107.3538461538465	620.0	10.0	32180.0	32170.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_59180	8		126.180232259649	12549.89010989011	12130.0	10.0	28890.0	28880.0
PA14_10050	10		9.112763927692585	15421.52380952381	14930.0	10.0	35240.0	35230.0	PA14_10080-PA14_10070-PA14_10050
PA14_54860	35		74.35209767794625	18517.904761904763	21730.0	20.0	36560.0	36540.0
PA14_15490	20		25.04900195209005	16061.818181818182	19070.0	10.0	35520.0	35510.0	PA14_15490-PA14_15500
PA14_35850	15		1208.47697041413	14138.291666666666	11992.5	10.0	35395.0	35385.0	tnpT-PA14_35840-PA14_35850
PA14_33310	21		517.68266830978	17949.090909090908	19275.0	10.0	36070.0	36060.0	PA14_33330-PA14_33320-PA14_33310-PA14_33300
PA14_71830	1		92.23428648531605	17778.46153846154	17995.0	410.0	36490.0	36080.0	PA14_71850-PA14_71840-PA14_71830
PA14_31180	35		46.8047809832606	18517.904761904763	21730.0	20.0	36560.0	36540.0
PA14_15470	34	merP	75.87511175838925	12530.545454545454	4230.0	10.0	34010.0	34000.0
PA14_60010	22		15.57016113066205	18073.777777777777	17550.0	10.0	36450.0	36440.0	PA14_59980-PA14_59990-PA14_60000-PA14_60010-PA14_60020
PA14_21830	9		138.7544779981775	19587.555555555555	18530.0	30.0	36470.0	36440.0
PA14_04010	25		553.3215299104579	19249.416666666668	19210.0	10.0	35540.0	35530.0
PA14_35800	15		1144.4163723672898	14138.291666666666	11992.5	10.0	35395.0	35385.0	tnpS-PA14_35810-PA14_35800
PA14_55060	28		96.73292673435886	17067.88888888889	15215.0	1505.0	35795.0	34290.0	PA14_55070-PA14_55060
PA14_22120	12		122.551791614535	11923.272727272728	6500.0	10.0	36680.0	36670.0	PA14_22130-PA14_22120
PA14_31250	10		4.93192639458918	15421.52380952381	14930.0	10.0	35240.0	35230.0
PA14_22510	22		13.168853388837249	18073.777777777777	17550.0	10.0	36450.0	36440.0
PA14_22080	12		334.232051122423	11923.272727272728	6500.0	10.0	36680.0	36670.0
PA14_27675	23		45.109210930987246	484.55555555555554	45.0	5.0	1350.0	1345.0	PA14_27680-PA14_27675
PA14_59280	16	pilP2	11.59718673540015	6107.3538461538465	620.0	10.0	32180.0	32170.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_59920	16		54.253454467842545	6107.3538461538465	620.0	10.0	32180.0	32170.0	PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960
PA14_51590	30		133.22534850307602	17996.339869281044	17600.0	10.0	36590.0	36580.0
PA14_58910	4		53.26432660059225	3354.4761904761904	685.0	10.0	25070.0	25060.0	PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990
PA14_59880	16		16.2262384993918	6107.3538461538465	620.0	10.0	32180.0	32170.0	PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960
PA14_39470	2		657.2700004433675	17373.736263736264	16080.0	10.0	36240.0	36230.0
PA14_03285	6		274.845715437029	14651.538461538461	13270.0	5.0	30960.0	30955.0	PA14_03270-PA14_03285
PA14_27650	23		17.16820711122475	484.55555555555554	45.0	5.0	1350.0	1345.0	PA14_27660-PA14_27650
PA14_35810	15		1184.26498235881	14138.291666666666	11992.5	10.0	35395.0	35385.0	tnpS-PA14_35810-PA14_35800
PA14_30890	10		2.9607532875190747	15421.52380952381	14930.0	10.0	35240.0	35230.0
PA14_31240	29		272.8425783954085	16991.742424242424	17865.0	10.0	35970.0	35960.0
PA14_32810	11		21.375671402271802	19164.444444444445	18785.0	10.0	36400.0	36390.0
PA14_40740	8		135.398873070129	12549.89010989011	12130.0	10.0	28890.0	28880.0	PA14_40730-PA14_40740
PA14_28260	28		123.5533440468705	17067.88888888889	15215.0	1505.0	35795.0	34290.0
PA14_59380	31		199.037290069157	3627.4242424242425	75.0	10.0	21520.0	21510.0
PA14_15660	7		51.33750153166475	18264.117647058825	20125.0	10.0	36440.0	36430.0
PA14_01220	7		118.03804442763499	18264.117647058825	20125.0	10.0	36440.0	36430.0	PA14_01160-PA14_01170-PA14_01180-PA14_01190-PA14_01200-PA14_01220-PA14_01230
PA14_59850	4		20.485345674774	3354.4761904761904	685.0	10.0	25070.0	25060.0
PA14_03163	26		2846.7577770331	16528.03267973856	16543.0	3.0	36350.0	36347.0	PA14_03163-PA14_03166
PA14_58920	4		28.17370478530385	3354.4761904761904	685.0	10.0	25070.0	25060.0	PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990
PA14_56970	33		37.8982671804286	16742.679738562092	13650.0	10.0	36510.0	36500.0	PA14_56980-PA14_56970
PA14_09460	21	phzC1	218.485428439663	17949.090909090908	19275.0	10.0	36070.0	36060.0	phzC1-phzD1-phzE1-phzF1-phzG1
PA14_59070	29		179.381029307639	16991.742424242424	17865.0	10.0	35970.0	35960.0	PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120
PA14_48460	22		27.50550711234415	18073.777777777777	17550.0	10.0	36450.0	36440.0	PA14_48490-PA14_48470-PA14_48460-PA14_48450
PA14_49020	24		264.23074507415697	18911.11111111111	20510.0	90.0	36630.0	36540.0
PA14_43080	17	vgrG14	31.0285725729049	18373.333333333332	17970.0	10.0	35990.0	35980.0	PA14_43080-PA14_43090-PA14_43100
PA14_10960	3		21.998981936663103	12484.678362573099	15480.0	10.0	35920.0	35910.0	PA14_10970-PA14_10960
PA14_15560	25		121.3418930177015	19249.416666666668	19210.0	10.0	35540.0	35530.0
PA14_61350	32		43.35216936950785	15747.166666666666	15720.0	10.0	36630.0	36620.0	PA14_61350-PA14_61340
PA14_13970	28		49.165559633370705	17067.88888888889	15215.0	1505.0	35795.0	34290.0	PA14_13970-PA14_13960
PA14_53450	25		110.6183158321455	19249.416666666668	19210.0	10.0	35540.0	35530.0	PA14_53450-PA14_53470-pta
PA14_03166	26		376.654602743657	16528.03267973856	16543.0	3.0	36350.0	36347.0	PA14_03163-PA14_03166
PA14_59030	4		8.044032670664766	3354.4761904761904	685.0	10.0	25070.0	25060.0	PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120
PA14_46560	22		11.742797459765999	18073.777777777777	17550.0	10.0	36450.0	36440.0
PA14_05120	1		41.4462559287376	17778.46153846154	17995.0	410.0	36490.0	36080.0
PA14_39700	0		14.915867249560549	18229.39393939394	18065.0	10.0	36140.0	36130.0	PA14_39690-PA14_39700-PA14_39710
PA14_31450	17		28.61492895191865	18373.333333333332	17970.0	10.0	35990.0	35980.0
PA14_03370	6		236.6517588782065	14651.538461538461	13270.0	5.0	30960.0	30955.0
PA14_63450	26		87.40567288086666	16528.03267973856	16543.0	3.0	36350.0	36347.0
PA14_35730	20		48.31695413396589	16061.818181818182	19070.0	10.0	35520.0	35510.0
PA14_55080	15		683.4572945769439	14138.291666666666	11992.5	10.0	35395.0	35385.0	PA14_55080-PA14_55090
PA14_23430	2		3598.288882112115	17373.736263736264	16080.0	10.0	36240.0	36230.0	PA14_23420-PA14_23430
PA14_43090	8		29.349193546136	12549.89010989011	12130.0	10.0	28890.0	28880.0	PA14_43080-PA14_43090-PA14_43100
PA14_59480	31		75.14567477878035	3627.4242424242425	75.0	10.0	21520.0	21510.0	PA14_59480-PA14_59490-PA14_59500-PA14_59510
PA14_15750	1		53.28786639468319	17778.46153846154	17995.0	410.0	36490.0	36080.0	purL-PA14_15750
PA14_27700	23		26.625272002147405	484.55555555555554	45.0	5.0	1350.0	1345.0	PA14_27700-PA14_27690
PA14_38000	0		23.581670873049703	18229.39393939394	18065.0	10.0	36140.0	36130.0
PA14_28970	23		12.722567663609649	484.55555555555554	45.0	5.0	1350.0	1345.0	PA14_28970-PA14_28980
PA14_36030	27		33.974726376358205	17900.641025641027	18390.0	10.0	36630.0	36620.0	PA14_36030-PA14_36020-PA14_36010
PA14_46540	15		521.528539768963	14138.291666666666	11992.5	10.0	35395.0	35385.0
PA14_15620	3		15.67567180179885	12484.678362573099	15480.0	10.0	35920.0	35910.0	PA14_15620-PA14_15630
PA14_43100	28	rhsP2	522.522929847604	17067.88888888889	15215.0	1505.0	35795.0	34290.0	PA14_43080-PA14_43090-PA14_43100
PA14_59560	1		19.78590196570385	17778.46153846154	17995.0	410.0	36490.0	36080.0	PA14_59560-PA14_59570-PA14_59580
PA14_60040	26		137.49540563182597	16528.03267973856	16543.0	3.0	36350.0	36347.0	PA14_60040-PA14_60050
PA14_59010	4		9.113722034912886	3354.4761904761904	685.0	10.0	25070.0	25060.0	PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120
PA14_51560	14		210.99359828134203	17863.267973856207	17170.0	10.0	36690.0	36680.0
PA14_54460	27		106.8639186386265	17900.641025641027	18390.0	10.0	36630.0	36620.0	PA14_54470-PA14_54460
PA14_55000	35		31.77934052494645	18517.904761904763	21730.0	20.0	36560.0	36540.0	PA14_55000-PA14_55020-PA14_55030-PA14_55040
PA14_23310	1		1101.6282289247301	17778.46153846154	17995.0	410.0	36490.0	36080.0	serC-pheA-hisC2-PA14_23310-cmk
PA14_30910	3		31.567486576959	12484.678362573099	15480.0	10.0	35920.0	35910.0	PA14_30910-PA14_30900
PA14_03300	27		404.9901206202295	17900.641025641027	18390.0	10.0	36630.0	36620.0	PA14_03290-PA14_03300
PA14_33320	21		358.306480363879	17949.090909090908	19275.0	10.0	36070.0	36060.0	PA14_33330-PA14_33320-PA14_33310-PA14_33300
PA14_10410	16		4.326466743130905	6107.3538461538465	620.0	10.0	32180.0	32170.0
PA14_01130	21		79.5918248244877	17949.090909090908	19275.0	10.0	36070.0	36060.0	PA14_01140-PA14_01130-PA14_01120
PA14_24665	27		148.06442591706002	17900.641025641027	18390.0	10.0	36630.0	36620.0
PA14_32840	33		71.62661634835796	16742.679738562092	13650.0	10.0	36510.0	36500.0	PA14_32840-PA14_32830
PA14_32820	14		142.75497208284952	17863.267973856207	17170.0	10.0	36690.0	36680.0
PA14_23400	24		1311.26048640619	18911.11111111111	20510.0	90.0	36630.0	36540.0	orfE-PA14_23400
PA14_59510	31		21.091115269083403	3627.4242424242425	75.0	10.0	21520.0	21510.0	PA14_59480-PA14_59490-PA14_59500-PA14_59510
PA14_40820	17		48.253571418066855	18373.333333333332	17970.0	10.0	35990.0	35980.0
PA14_60050	35		127.19915976232201	18517.904761904763	21730.0	20.0	36560.0	36540.0	PA14_60040-PA14_60050
PA14_60000	37		81.66618266977035	16886.833333333332	18455.0	40.0	36710.0	36670.0	PA14_59980-PA14_59990-PA14_60000-PA14_60010-PA14_60020
PA14_22270	24		497.86665184344304	18911.11111111111	20510.0	90.0	36630.0	36540.0
PA14_48230	10		2.87003292856059	15421.52380952381	14930.0	10.0	35240.0	35230.0
PA14_22880	9		32.75030739464175	19587.555555555555	18530.0	30.0	36470.0	36440.0
PA14_59310	16	pilR2	33.62036772563745	6107.3538461538465	620.0	10.0	32180.0	32170.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_48500	27		65.53289747648671	17900.641025641027	18390.0	10.0	36630.0	36620.0
PA14_28850	15		503.6721964290975	14138.291666666666	11992.5	10.0	35395.0	35385.0	PA14_28850-PA14_28870
PA14_49030	2		1162.920149760495	17373.736263736264	16080.0	10.0	36240.0	36230.0
PA14_30870	8		11.4790091261253	12549.89010989011	12130.0	10.0	28890.0	28880.0	PA14_30880-PA14_30870-PA14_30860-PA14_30850
PA14_59890	16		17.1086557631772	6107.3538461538465	620.0	10.0	32180.0	32170.0	PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960
PA14_13200	17		62.891266965236056	18373.333333333332	17970.0	10.0	35990.0	35980.0
PA14_59570	36		16.430468732334546	19002.222222222223	17830.0	200.0	32650.0	32450.0	PA14_59560-PA14_59570-PA14_59580
PA14_54960	18		49.0970070722322	17024.380952380954	17750.0	10.0	35830.0	35820.0	PA14_54960-PA14_54950
PA14_59700	4		25.76631460423815	3354.4761904761904	685.0	10.0	25070.0	25060.0	PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700
PA14_13630	17		30.299575969964394	18373.333333333332	17970.0	10.0	35990.0	35980.0	PA14_13650-PA14_13630
PA14_60240	1		29.988678550177607	17778.46153846154	17995.0	410.0	36490.0	36080.0	PA14_60240-pilS-pilR
PA14_40340	0		28.090756533733956	18229.39393939394	18065.0	10.0	36140.0	36130.0
PA14_22090	12		121.6644124048005	11923.272727272728	6500.0	10.0	36680.0	36670.0
PA14_35790	7		1555.859413581115	18264.117647058825	20125.0	10.0	36440.0	36430.0	PA14_35790-PA14_35780
PA14_22500	37		31.496764688983447	16886.833333333332	18455.0	40.0	36710.0	36670.0
PA14_60100	26	dtd	557.473173468991	16528.03267973856	16543.0	3.0	36350.0	36347.0	dcd2-PA14_60110-dtd
PA14_35970	10		16.000889291632646	15421.52380952381	14930.0	10.0	35240.0	35230.0	PA14_35990-PA14_35980-PA14_35970-PA14_35950
PA14_35760	7		523.2004384949621	18264.117647058825	20125.0	10.0	36440.0	36430.0
PA14_59670	16		10.755711590948849	6107.3538461538465	620.0	10.0	32180.0	32170.0	PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700
PA14_60030	24		955.071433408394	18911.11111111111	20510.0	90.0	36630.0	36540.0
PA14_22600	30		35.241741605998556	17996.339869281044	17600.0	10.0	36590.0	36580.0	PA14_22590-PA14_22600
PA14_61380	30		304.269308117788	17996.339869281044	17600.0	10.0	36590.0	36580.0
PA14_22110	12		36.9509204187283	11923.272727272728	6500.0	10.0	36680.0	36670.0
PA14_59160	37		29.0460355859301	16886.833333333332	18455.0	40.0	36710.0	36670.0
PA14_03310	35		160.889300430793	18517.904761904763	21730.0	20.0	36560.0	36540.0
PA14_59845	29		352.08487007963447	16991.742424242424	17865.0	10.0	35970.0	35960.0
PA14_58740	15		18.652385951250643	14138.291666666666	11992.5	10.0	35395.0	35385.0
PA14_49990	0		373.560947965036	18229.39393939394	18065.0	10.0	36140.0	36130.0
PA14_31230	33		12.88496724186685	16742.679738562092	13650.0	10.0	36510.0	36500.0	PA14_31230-PA14_31220
PA14_39670	30		3.9425627600035047	17996.339869281044	17600.0	10.0	36590.0	36580.0
PA14_55050	24		581.7302861407105	18911.11111111111	20510.0	90.0	36630.0	36540.0
PA14_30940	3		11.93386742157785	12484.678362573099	15480.0	10.0	35920.0	35910.0	PA14_30960-PA14_30950-PA14_30940-PA14_30930
PA14_28780	29		116.124206142026	16991.742424242424	17865.0	10.0	35970.0	35960.0
PA14_49480	25		922.3278838059559	19249.416666666668	19210.0	10.0	35540.0	35530.0
PA14_35840	15		795.3341657256085	14138.291666666666	11992.5	10.0	35395.0	35385.0	tnpT-PA14_35840-PA14_35850
PA14_59320	16	pilS2	38.53044524108395	6107.3538461538465	620.0	10.0	32180.0	32170.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_59990	16		19.477155457548896	6107.3538461538465	620.0	10.0	32180.0	32170.0	PA14_59980-PA14_59990-PA14_60000-PA14_60010-PA14_60020
PA14_59430	31		72.7736051471679	3627.4242424242425	75.0	10.0	21520.0	21510.0
PA14_31100	3		8.50755482161406	12484.678362573099	15480.0	10.0	35920.0	35910.0	PA14_31100-PA14_31090-PA14_31080-PA14_31070-PA14_31060-PA14_31050
PA14_07460	27		45.117898887967456	17900.641025641027	18390.0	10.0	36630.0	36620.0
PA14_51640	4		29.3624026686171	3354.4761904761904	685.0	10.0	25070.0	25060.0	PA14_51640-PA14_51650
PA14_04350	9		65.729593751435	19587.555555555555	18530.0	30.0	36470.0	36440.0	PA14_04330-PA14_04340-PA14_04350
PA14_28980	23		12.028816689545	484.55555555555554	45.0	5.0	1350.0	1345.0	PA14_28970-PA14_28980
PA14_10830	7		138.35124250582447	18264.117647058825	20125.0	10.0	36440.0	36430.0
PA14_59550	26		822.8230941164584	16528.03267973856	16543.0	3.0	36350.0	36347.0
PA14_19600	1		130.288469137347	17778.46153846154	17995.0	410.0	36490.0	36080.0	PA14_19610-PA14_19600
PA14_48510	19		12.188257209839552	19104.552631578947	20205.0	10.0	36640.0	36630.0	PA14_48510-PA14_48520
PA14_59540	31		103.4248754263905	3627.4242424242425	75.0	10.0	21520.0	21510.0
PA14_31280	35		80.79151773903745	18517.904761904763	21730.0	20.0	36560.0	36540.0	PA14_31280-PA14_31270
PA14_59710	32	cupD1	66.24455959871555	15747.166666666666	15720.0	10.0	36630.0	36620.0
