	corr to exoU	gene name	label
PA14_40180	-0.032660771159596744		core
PA14_40170	-0.10230052959856166		core
PA14_40160	-0.03258746750385731		core
PA14_40150	-0.050713324697634767		core
PA14_40130	-0.13020682694146418		core
PA14_40120	-0.01583376291981419	polB	core
PA14_40110	0.18319665153510897		core
PA14_40100	0.13724393864369372		core
PA14_40080	-0.04647144158103531		core
PA14_40070	0.09916244432179892		core
PA14_40060	0.06142640691944775		core
PA14_40050	0.11736125138367813		core
PA14_40040	0.09878308721393962		core
PA14_40030	0.11261216242231377		core
PA14_40020	0.13974079327670533		core
PA14_40010	0.15847672444839486		core
PA14_39990	0.15182967154426008		core
PA14_39980	0.12743449585711192	qscR	core
PA14_39970	0.009462773618609132	phzA2	core
PA14_39960	0.05326961092428304	phzB2	core
PA14_39910	0.005341729434847372	phzE2	acc
PA14_39880	0.00030016720917694497	phzG2	acc-module
PA14_39870	0.0749882030494086		core
PA14_39860	0.06029064301998997		core
PA14_39850	-0.052775369940256965		core
PA14_39830	-0.07003333547158844		core
PA14_39820	-0.03371611480111749		core
PA14_39810	0.026174518860813997		core
PA14_39800	0.01206914813403698		core
PA14_39790	-0.05234950898026753		core
PA14_39780	0.07305857725612354		core
PA14_39770	0.05727139414804125		core
PA14_39750	0.02212572588990381		core
PA14_39730	-0.043538307331675866		core
PA14_39720	-0.08532200998472754		core
PA14_39710	-0.043709010427040285		core
PA14_39700	-0.04611434226788992		acc
PA14_39690	-0.033585019823459974		core
PA14_39670	-0.04814225544244459		acc
PA14_39660	0.061580806061541114		core
PA14_39650	0.18918328996519848		core
PA14_39640	0.15210292402689266	cobN	core
PA14_39630	0.22334496775552767		core
PA14_39620	0.17536954876852107		core
PA14_39610	-0.02638388492598835		core
PA14_39590	0.08369478149661379	metE	core
PA14_39580	0.07892191656606139	rimJ	core
PA14_39570	0.08602918129682892		core
PA14_39560	0.010795340883616295		core
PA14_39540	-0.035739370434835244		core
PA14_39530	-0.04682067314476018		core
PA14_39520	-0.0373281573691144		core
PA14_39500	0.24652289542402064		core
PA14_39480	0.006776851197093411		acc
PA14_39470	-0.04647925890603815		acc
PA14_39460	0.09528925020282457		core
PA14_39440	0.20414249609824087		core
PA14_39420	0.2959771779897673		core
PA14_39410	0.030347762349460617		core
PA14_39390	-0.006991592438936583		core
PA14_39360	-0.02581723003765633		core
PA14_39350	0.0744891610735778	rbsB	core
PA14_39330	-0.04897024051780869	rbsA	core
PA14_39320	0.005594648522316034	rbsC	core
PA14_39300	-0.02250594564321597	rbsR	core
PA14_39280	-0.04151236797700291	rbsK	core
PA14_39270	0.017146288898649338		core
PA14_39260	-0.07407147389427307		core
PA14_39250	-0.0026476152868245358		core
PA14_39240	-0.052075497677636515		core
PA14_39230	-0.06730215306482246		core
PA14_39220	-0.09006208849466492		core
PA14_39210	-0.11363297477680258		core
PA14_39200	-0.12507802642595872		core
PA14_39190	-0.13791088129294427	bacA	core
PA14_39180	-0.18604658552958		core
PA14_39160	-0.04952609977868029		core
PA14_39150	0.03133354787463618		core
PA14_39140	0.0576832073479077		core
PA14_39130	-0.040054652526904135		core
PA14_39110	-0.03064255183834412		core
PA14_39100	-0.032259249847506194		core
PA14_39090	0.0830299360725313		core
PA14_39080	-0.018777156997979917		core
PA14_39070	0.046306476372113776		core
PA14_39060	0.0556157281428348		core
PA14_39050	-0.006465442033927528	braZ	core
PA14_39020	-0.04575026771680883		core
PA14_39010	-0.07826651492391683	pqqF	core
PA14_39000	-0.04679859629983733		core
PA14_38990	-0.002549515597499268		core
PA14_38970	0.0026015033797581284		core
PA14_38950	-0.02537057871550019		core
PA14_38930	0.05466346633039647		core
PA14_38920	0.03509112380759905		acc
PA14_38910	-0.0049442269074051895		core
PA14_38900	-0.0015784314010800216		core
PA14_38880	-0.03938493599046119		core
PA14_38860	0.00994217057756229	exaA	core
PA14_38850	-0.01850960972919734	exaB	core
PA14_38840	0.004771622677395248		core
PA14_38820	-0.01605047824299119	pqqB	core
PA14_38800	0.007130690350187245	pqqC	core
PA14_38790	0.013290823220972888	pqqD	core
PA14_38780	0.0271361876883985	pqqE	core
PA14_38770	-0.07676316925371315		core
PA14_38750	0.08882446943148029		core
PA14_38740	-0.014312790919138134		core
PA14_38730	-0.09070203259419547		core
PA14_38720	-0.06456464683762089		core
PA14_38710	-0.05622733615996837		core
PA14_38700	0.0276790614576702	ppiC1	core
PA14_38690	0.14167671991293684		core
PA14_38680	-0.014645163702660731		core
PA14_38660	0.02239115420997505		core
PA14_38640	0.015611222234384534		core
PA14_38630	-0.01078924765601458	atoB	core
PA14_38610	0.05091730342492128		core
PA14_38590	0.04287943206940203	bdhA	core
PA14_38580	0.049226068643567836		core
PA14_38570	-0.04929707430981877		core
PA14_38560	-0.0672191398242625		core
PA14_38550	-0.07037202271832428	maiA	core
PA14_38530	-0.0012999989811283087	fahA	core
PA14_38510	0.06122104498468861	hmgA	core
PA14_38500	-0.07253926468033743		core
PA14_38490	-0.057571241849566426	gnyL	core
PA14_38480	-0.05880617218470691	gnyA	core
PA14_38470	-0.06802860435565225	gnyH	core
PA14_38460	-0.0594947431076861	gnyB	core
PA14_38440	-0.02409304905588536	gnyD	core
PA14_38430	-0.024245601915112727	gnyR	core
PA14_38420	-0.047702568914057386		core
PA14_38410	-0.024018471220458932	amrB	core
PA14_38380	-0.019667410073755158		core
PA14_38370	-0.024078836938867157		core
PA14_38360	-0.05776198082076151		core
PA14_38350	-0.025076229112866555	galU	core
PA14_38340	-0.02209951413318997		core
PA14_38330	0.0951909578333431	gor	core
PA14_38320	0.13771461259920711		core
PA14_38310	-0.00031343934258504024		core
PA14_38300	0.03023135065694361		core
PA14_38290	-0.016395738691464316		core
PA14_38270	-0.0237573005000224		core
PA14_38260	-0.030482011527472663		core
PA14_38250	-2.8562119935553356e-05		core
PA14_38220	0.017957132083552204		core
PA14_38210	0.0030991383395591442		core
PA14_38200	-0.027570332330714882		core
PA14_38190	-0.03536646939426424		core
PA14_38180	-0.013375625208849959		core
PA14_38170	0.11026738203805313		core
PA14_38160	0.006194252465793647		core
PA14_38140	0.2577339307438153		core
PA14_38130	0.17434400472894326		core
PA14_38110	-0.11707081896610473		core
PA14_38090	-0.15638698902948112		core
PA14_38080	0.012984758232261091		core
PA14_38060	-0.011025288369785143		core
PA14_38050	-0.05882993076091397		core
PA14_38040	-0.01854217784499145		core
PA14_38020	-0.03561014202168365		core
PA14_38010	-0.14766264653789682		core
PA14_38000	-0.06848122817439004		acc
PA14_37990	-0.032083559682292366		core
PA14_37980	-0.025508594687405118		core
PA14_37950	-0.0670719265392934	cynT	core
PA14_37940	-0.07170627113749571	cynR	core
PA14_37910	-0.07107378206816754		core
PA14_37900	-0.04945886477650845	sppR	core
PA14_37880	-0.07498663162981505	sppA	core
PA14_37870	-0.08716898660071852	sppB	core
PA14_37850	-0.08457589825442992	sppC	core
PA14_37840	-0.06587505681651827	sppD	core
PA14_37830	-0.04312744413305232		core
PA14_37820	-0.1145932439256826		core
PA14_37810	-1.769522506533311e-06	pcoB	core
PA14_37790	0.002179236298911707	pcoA	core
PA14_37780	-0.0855237459331676		core
PA14_37770	-0.08878320583119112		core
PA14_37760	-0.0838069261260922		core
PA14_37730	-0.014394454767540034		core
PA14_37710	0.013357272255767036	fusA2	core
PA14_37690	0.014785234072107528		core
PA14_37680	-0.0008584982124329824		core
PA14_37670	0.02585836752812891		acc
PA14_37660	-0.12634929079715904		core
PA14_37650	-0.0336012583589531		core
PA14_37640	-0.04786254166235819		core
PA14_37630	-0.11542663723137807		core
PA14_37610	-0.05510687728715391		core
PA14_37590	-0.0505754239740823	kynB	core
PA14_37580	0.04837884821974993		core
PA14_37570	-0.04032156317208595		core
PA14_37560	-0.04304380739009985		core
PA14_37550	-0.02798626752099584		core
PA14_37530	-0.043241682774860166		core
PA14_37520	-0.03665054152425905		core
PA14_37510	-0.042341758096170086		core
PA14_37490	-0.03539522328842305		core
PA14_37470	-0.05633490045635326		core
PA14_37460	-0.06415841465875669		core
PA14_37440	-0.07250091399215727		core
PA14_37430	-0.05348146235071116		core
PA14_37420	-0.0700905484576415		core
PA14_37410	-0.06539037916626643		core
PA14_37400	-0.017557875512693808		core
PA14_37380	-0.03850523594994042		core
PA14_37370	-0.08453744873958056		core
PA14_37360	-0.03817261398570368		core
PA14_37350	-0.04241788641579853		core
PA14_37340	-0.02680972760868356		core
PA14_37320	-0.05213499660005831		core
PA14_37310	-0.015747078400291603		core
PA14_37290	-0.018546667813841542		core
PA14_37270	-0.01936636732003311		core
PA14_37260	-0.007263986012618295		core
PA14_37250	0.0560736084250836		core
PA14_37220	-0.09607922539331297		core
PA14_37210	0.12069454533164928		core
PA14_37200	0.2903774856573561		core
PA14_37190	-0.02225223585113293	ada	core
PA14_37170	0.12608723767563246		acc
PA14_37150	0.2698245169002645		core
PA14_37140	0.02379190114584634		core
PA14_37130	-0.050034221844659964		core
PA14_37120	-0.03101858932722775		core
PA14_37100	-0.11546207539514995		core
PA14_37090	0.0056813737149033474		core
PA14_37080	0.016247009726006303		core
PA14_37070	0.05119004896775222		core
PA14_37060	-0.06921133450142812	cupA1	core
PA14_37040	-0.11416539552411893	cupA2	core
PA14_37030	-0.06708417406728241	cupA3	core
PA14_37010	-0.07894467746929461	cupA4	core
PA14_37000	-0.10090110511260457	cupA5	core
PA14_36990	-0.09868769520794413		core
PA14_36980	-0.015211849919757513		core
PA14_36960	-0.051276881415075734		core
PA14_36940	-0.038146715165966634		acc
PA14_36930	0.04877816989068556		core
PA14_36920	-0.01718111313063931		core
PA14_36910	-0.017046850233819633	ligD	core
PA14_36890	-0.012251012777345858		core
PA14_36880	-0.01913172034215398		core
PA14_36870	0.0014091331444777413		core
PA14_36860	0.004179420183301908		acc
PA14_36850	-0.029722628602355226		core
PA14_36840	-0.013033703460349865	glgP	core
PA14_36830	-0.013649535064688922		core
PA14_36820	-0.06752948434420439		core
PA14_36810	-0.0206673294545673	katE	core
PA14_36790	-0.047715405846402284		acc
PA14_36780	-0.03860328600594237		core
PA14_36770	-0.01999927843606121		core
PA14_36760	-0.02155563286771469		core
PA14_36740	-0.01820093455602528		core
PA14_36730	-0.009376334155813648		core
PA14_36710	-0.006473956467449294	glgB	core
PA14_36700	-0.03381842021036615		core
PA14_36690	-0.0334400328761264		core
PA14_36680	-0.015198242647813668		core
PA14_36670	-0.02266576660618208		core
PA14_36660	-0.02503479424084638		core
PA14_36650	-0.006096919467216132		core
PA14_36630	-0.005991890432694837		core
PA14_36620	-0.03824066469143731		core
PA14_36590	-0.03803611349831909		core
PA14_36580	-0.029013045362636526		core
PA14_36570	-0.01962575206110932	glgA	core
PA14_36560	0.015077314038346043		core
PA14_36550	-0.02967531125386853		core
PA14_36540	-0.009027698840978813		core
PA14_36530	-0.025876563829942908		core
PA14_36520	0.0013568448080436882		core
PA14_36500	-0.0035101295008367		core
PA14_36490	-0.012104874079525093		core
PA14_36480	0.010205052796793429		acc-module
PA14_36470	-0.030025768967381006		core
PA14_36460	-0.003115696038443914		core
PA14_36450	0.0008645390669595339		core
PA14_36420	-0.010335785688712377		core
PA14_36410	-0.005850952932043846		core
PA14_36400	-0.06151328761090705		acc
PA14_36390	-0.024675267059138997		core
PA14_36370	0.17184645242870286		core
PA14_36360	0.6190086004696079		core
PA14_36350	0.7690637493058873		core
PA14_36330	-0.04496214866593482	hcnA	core
PA14_36320	-0.041800632089998194	hcnB	core
PA14_36310	-0.01786156813313309	hcnC	core
PA14_36300	-0.05507950249530938		core
PA14_36290	0.047816045301577896		core
PA14_36280	-0.034627927113957166		core
PA14_36270	-0.0685439204527132		core
PA14_36260	-0.1126488517543625		core
PA14_36250	-0.09076392566314907		core
PA14_36230	-0.02755912022240534		core
PA14_36220	-0.06366863836633146		core
PA14_36200	0.06410594168045823		core
PA14_36190	0.08036858568719492		core
PA14_36180	0.01886415492876145		core
PA14_36170	-0.05394447842403055		core
PA14_36150	-0.08340033256130955		core
PA14_36130	-0.048470072771816614		core
PA14_36120	0.02232529258406093		core
PA14_36110	-0.0032189680945730174		core
PA14_36100	0.09077308652024768	pdxA	core
PA14_36090	-0.0457516321662924		core
PA14_36080	-0.06548214178544548		core
PA14_36070	-0.03765401873136474		core
PA14_36060	-0.05180400225217813		core
PA14_36050	-0.07670362723897622		core
PA14_36030	-0.028394777709572543		acc
PA14_36020	-0.028819616666333512		acc
PA14_36010	-0.011616113184880627		acc
PA14_36000	0.17630338909037455	prpR	acc-module
PA14_35990	-0.0557666807497754		acc
PA14_35980	-0.05845833205925266		acc
PA14_35970	-0.046522370661701784		acc
PA14_35950	-0.08272130424414399		acc
PA14_35940	-0.025622674043122837		acc
PA14_35930	-0.03857284855222927		acc
PA14_35920	-0.04209521917698729		acc
PA14_35900	0.031797781339716974		acc
PA14_35890	0.015075770528807753		acc
PA14_35880	-0.01833958129357761		acc
PA14_35860	-0.024528874482129467		acc
PA14_35850	0.1084789209932826		acc
PA14_35840	0.05433683593358056		acc
PA14_35830	0.019225460769516856	tnpT	acc
PA14_35820	-0.001043100573403685	tnpS	acc
PA14_35810	0.0776321199456553		acc
PA14_35800	0.07300411697439599		acc
PA14_35790	0.04902109810681371		acc
PA14_35780	0.02469911714257737		acc
PA14_35770	-0.07121756978799998		acc
PA14_35760	-0.0230141840769544		acc
PA14_35750	0.09577177062790564		acc
PA14_35740	0.012407448987869331		acc
PA14_35730	-0.07905567274131357		acc
PA14_35720	0.06017812618330996		acc
PA14_35710	-0.05172204295202744		acc
PA14_35700	0.053492514504662816		acc
PA14_35690	0.11361847318079644	pslE	core
PA14_35680	0.0439800923172686	pslF	core
PA14_35670	0.07523477913189841	pslG	core
PA14_35650	0.07613048792524871	pslH	core
PA14_35640	0.07462127269785712	pslI	core
PA14_35630	0.09940169415843167	pslJ	core
PA14_35620	0.07115233957647434	pslK	core
PA14_35600	0.2715878968636749	pslL	core
PA14_35590	-0.0745935937976124	pslM	core
PA14_35570	-0.03318501900688834	pslN	core
PA14_35550	0.017538969186098145	pslO	core
PA14_35540	-0.008869518188244122	bkdR	core
PA14_35530	0.1254139994264602	bkdA1	core
PA14_35520	0.08252338714590997	bkdA2	core
PA14_35500	0.023662609148632302	bkdB	core
PA14_35490	0.01240706806919917	lpdV	core
PA14_35470	0.008118945814596169		core
PA14_35460	-0.07339312369047725		core
PA14_35440	-0.09822984853300933	ansA	core
PA14_35430	-0.041338341069738736	pvcA	core
PA14_35420	-0.05073881076689066	pvcB	core
PA14_35400	-0.06971477159859746	pvcC	core
PA14_35390	-0.09020875190843974	pvcD	core
PA14_35380	-0.043786440580616176	ptxR	core
PA14_35370	-0.014174409204406288	ptxS	core
PA14_35360	-0.010510836977526944		core
PA14_35340	-0.021007760771188967		core
PA14_35330	0.017406973073710637		core
PA14_35320	-0.016428152266079618		core
PA14_35300	0.020577711537229502		core
PA14_35290	0.00971103495878005	gnd	core
PA14_35270	-0.03586529705251227		core
PA14_35250	-0.04146447269504699		core
PA14_35240	-0.10304942880295223		core
PA14_35230	-0.14434142741401845		core
PA14_35210	-0.16437657937430225		core
PA14_35200	-0.10607938195208934		core
PA14_35190	0.002982210241570667	pbpC	core
PA14_35170	0.025136129962720608		core
PA14_35160	0.031491676325632816		core
PA14_35150	0.0326951936449264		core
PA14_35140	-0.06854806438069118		core
PA14_35130	-0.04901207615883257	arsR	core
PA14_35110	-0.07996937428291055	arsB	core
PA14_35100	0.003004487268320552	arsC	core
PA14_35080	0.10983964206154162		core
PA14_35070	-0.14123029057204115		core
PA14_35060	-0.0639526500804435		core
PA14_35050	-0.060911228623574225		core
PA14_35040	-0.041160737863339535		core
PA14_35030	-0.04447444811045117		core
PA14_35020	-0.04891859421004146		core
PA14_35010	-0.04394127778471338		core
PA14_35000	-0.061878549347208926		core
PA14_34990	0.0005528036199357888		core
PA14_34970	0.03918377812816221	gcd	core
PA14_34960	0.02235598033503765		core
PA14_34940	0.029003739665704707		core
PA14_34930	-0.1298599899765722		core
PA14_34920	-0.034641942750003984		core
PA14_34900	-0.0055167266115790205		core
PA14_34880	-0.0014295286188326707		core
PA14_34870	-0.012927087870796015	chiC	core
PA14_34850	-0.02622765596606766		core
PA14_34840	-0.012344244559401987		core
PA14_34830	0.040579173175095136		core
PA14_34820	0.034059090999728564		core
PA14_34810	-0.05348527325163522		core
PA14_34800	0.04076985557493392		core
PA14_34790	-0.01499545769965138		core
PA14_34780	-0.013363784742224879		core
PA14_34770	-0.014049914922384985		core
PA14_34750	-0.011212682908244054		core
PA14_34740	-0.024944138450172338		core
PA14_34730	-0.025217866090354483		core
PA14_34720	0.01077814882337257		core
PA14_34710	-0.08516294338469714		core
PA14_34700	-0.0841834711387827		core
PA14_34690	0.0037054767289038345		core
PA14_34680	-0.023453801659528057		core
PA14_34670	0.033504336607978566		core
PA14_34660	0.028152753548625464	gntR	core
PA14_34640	-0.06426478936402455		core
PA14_34630	0.0006585364345035537	gnuT	core
PA14_34610	0.005032590839703444		acc-module
PA14_34600	0.10201796881201368		core
PA14_34580	-0.04495505515054108		core
PA14_34550	-0.03590553146599927		core
PA14_34540	-0.03478932065468473		core
PA14_34520	-0.0305433431645674		core
PA14_34510	-0.034753320608636215		core
PA14_34500	-0.022146461866539048		core
PA14_34490	-0.02789121005086154		core
PA14_34460	0.052898036348154015		core
PA14_34450	-0.05885525524300623		core
PA14_34440	0.1309913139077038	mtlR	core
PA14_34420	0.02123277912317668		core
PA14_34410	0.018003565194919642		core
PA14_34390	0.023439143943278597		core
PA14_34370	0.05149423666202824		core
PA14_34360	0.016237729313758845	mtlD	core
PA14_34350	-0.01899954322558164	mtlY	core
PA14_34340	-0.03966808203661594	mtlZ	core
PA14_34330	-0.015850160571904342		core
PA14_34320	-0.01952899097709988		core
PA14_34300	-0.03318656019215525		core
PA14_34290	-0.025518059376625917		core
PA14_34280	-0.008778156205488507		core
PA14_34270	-0.025657926442502758		core
PA14_34260	0.003647765049872607		core
PA14_34250	-0.0560703288580345		core
PA14_34230	0.0012819505563721398		core
PA14_34210	-0.02110162309819935		core
PA14_34200	-0.02105954821853533		core
PA14_34190	-0.02056380327110102	msuD	core
PA14_34180	-0.016578975530928818	msuE	core
PA14_34170	-0.05962337527116805		core
PA14_34150	-0.01616336476814656	sfa3	core
PA14_34140	0.03843945854078014	hsiA3	core
PA14_34130	0.0074177284196057435	icmF3	core
PA14_34110	-0.008021958347826645	dotU3	core
PA14_34100	-0.01412824808049324	hsiJ3	core
PA14_34080	0.038002636306115216	lip3	core
PA14_34070	0.0010871882278159733	hsiB3	core
PA14_34050	0.0379120877404058	hsiC3	core
PA14_34030	-0.00219444352139733	hcp3	core
PA14_34020	0.01229273803923948	hsiF3	core
PA14_34010	0.007149850327071048	hsiG3	core
PA14_34000	-0.002268798434222493	hsiH3	core
PA14_33990	0.01115196721921473	clpV3	core
PA14_33980	0.045467053639545625		acc
PA14_33970	0.03724596856119304		acc
PA14_33960	-0.01543456210466202	vgrG3	core
PA14_33940	-0.01050130613792721		core
PA14_33930	-0.030914620570246586		core
PA14_33920	-0.12948275811059012		core
PA14_33910	0.13334225555278434		core
PA14_33900	-0.059661798677492724		core
PA14_33890	-0.04941786367991973		core
PA14_33880	-0.11092267330235736		core
PA14_33870	0.12144538001341305		core
PA14_33860	0.053333042791721005	lldA	core
PA14_33840	-0.02684013822960386		core
PA14_33830	0.09960047862135782		core
PA14_33820	0.09059518447543703	pvdQ	core
PA14_33810	0.18697768258374928	pvdA	core
PA14_33800	-0.00870893451565158		core
PA14_33780	0.07351701624075686		core
PA14_33770	0.04798610242589338		core
PA14_33760	0.02883285615984849		core
PA14_33750	0.043457151782616686		core
PA14_33740	0.07651729889290315	pvdP	core
PA14_33730	0.16205752071167193		core
PA14_33720	0.12768338723677164	pvdN	core
PA14_33710	0.14057593210488195	pvdO	core
PA14_33700	0.1027595922218196	pvdF	core
PA14_33690	0.12027741394051016	pvdE	core
PA14_33680	0.14272037257709894	fpvA	core
PA14_33650	0.06460225281163354	pvdD	core
PA14_33630	0.08735780540398119	pvdJ	core
PA14_33610	0.07963066238609197		core
PA14_33600	-0.011906449361680995		core
PA14_33590	0.0004476696670975703		core
PA14_33580	0.0380080327873663		core
PA14_33570	-0.050169598442498686		core
PA14_33560	-0.020298504107766638		core
PA14_33550	-0.08178625503224111		core
PA14_33540	-0.059380029348446876		core
PA14_33530	-0.02947065573914595		core
PA14_33520	0.02471058985843272		core
PA14_33510	0.08154608677415466		core
PA14_33500	0.06143811580532359	pvdH	core
PA14_33480	0.03906701197969298	sndH	core
PA14_33460	0.01337706390451616		core
PA14_33450	-0.02422216454160976	treA	core
PA14_33440	-0.050872397287599215		core
PA14_33430	-0.056648498875127386		core
PA14_33420	-0.007263384338314125		core
PA14_33410	-0.0585645277693792		core
PA14_33380	-0.06554978379522476		core
PA14_33370	0.13063010562092306		core
PA14_33360	-0.03652632405260856		acc
PA14_33350	-0.022582055082565413		acc
PA14_33340	0.005865857219251843		acc
PA14_33330	0.14598997150673562		acc
PA14_33320	0.07655911901219163		acc
PA14_33310	0.1038733276288538		acc
PA14_33300	0.06599426383864727		acc
PA14_33290	-0.025996592485781362		core
PA14_33280	0.06454334407505047	pvdL	core
PA14_33270	0.059712219004913435	pvdG	core
PA14_33260	0.04586230462253293	pvdS	core
PA14_33250	0.037800310296430994		core
PA14_33240	0.03057169729350517		core
PA14_33230	-0.00978197606224483		core
PA14_33220	-0.06060658209681422		core
PA14_33200	-0.05100145936047453		acc
PA14_33190	-0.07454499046869982		core
PA14_33170	-0.011040448223311652		core
PA14_33160	0.007686238007727303		core
PA14_33150	-0.027132314106552983		core
PA14_33130	-0.048085810687832894		core
PA14_33120	-0.011809336288810906		core
PA14_33110	-0.07192310348113386		core
PA14_33080	-0.006909721895688521		core
PA14_33070	-0.014596871594171841		core
PA14_33060	-0.03529050584862931		core
PA14_33050	0.12617962491291626		core
PA14_33040	0.05346094910768425	gcvT2	core
PA14_33030	0.006569916137327753	sdaA	core
PA14_33010	0.15787243519212152	glyA2	core
PA14_33000	0.19986200986915773	gcvP2	core
PA14_32970	-0.04846404731262078		core
PA14_32950	0.015284286898650298		core
PA14_32940	-0.07456526034989931		core
PA14_32930	-0.0013037690191402853		core
PA14_32890	0.33069463072281263		core
PA14_32880	0.037454066410970266		core
PA14_32860	0.0007051658751090224		core
PA14_32850	0.2143995109207497		acc
PA14_32840	0.13288550665930818		acc
PA14_32830	-0.018971870633061685		core
PA14_32820	-0.07146218518753085		acc
PA14_32810	-0.05798974833290276		acc
PA14_32790	-0.12969215052947455		core
PA14_32780	-0.11113807185511357		core
PA14_32770	0.04889716314351198		core
PA14_32750	-0.09525575999402908		core
PA14_32740	-0.0293519914378523		core
PA14_32720	-0.03170164759137644		core
PA14_32710	0.0011332300568800279		core
PA14_32700	-0.062044052165615024		core
PA14_32690	-0.05780957314993782	gtdA	core
PA14_32670	-0.06039619536296405		core
PA14_32660	-0.07607636353780832		core
PA14_32650	-0.056909880602109386		core
PA14_32640	-0.017439452907468227		core
PA14_32630	-0.04657540167326521		core
PA14_32610	-0.033255795006689355	dsbG	core
PA14_32600	-0.04772542531408908		core
PA14_32590	-0.05298049438122896		core
PA14_32580	-0.059551139488286726		core
PA14_32570	-0.0651764247529728		core
PA14_32540	0.0319775351392551		core
PA14_32530	-0.0041932927028892775		core
PA14_32520	-0.06256711951823024		core
PA14_32500	-0.06558595671638733		core
PA14_32490	0.030710600357093568		core
PA14_32480	0.12655880722829574		core
PA14_32470	0.3573628112159762		core
PA14_32460	0.011970491962596284		core
PA14_32450	0.01086301572307482		core
PA14_32440	-0.05263667610451781		core
PA14_32420	0.05448520818592439		core
PA14_32410	-0.023668999803601497	mexT	core
PA14_32400	0.09300876511656216	mexE	core
PA14_32390	0.12896425970071604	mexF	core
PA14_32380	0.03455340713029621	oprN	core
PA14_32370	-0.03231016262832269		core
PA14_32360	-0.10824432705217024		core
PA14_32350	-0.0401818733833891		core
PA14_32340	-0.09094569012681317		core
PA14_32330	0.15235613291963954		core
PA14_32310	0.10855410092062703		core
PA14_32290	-0.019315766663983987		core
PA14_32300	-0.11089749995313793		core
PA14_32280	0.06778329430031381		core
PA14_32270	0.17145960331032278		core
PA14_32250	-0.013766199810090154		core
PA14_32240	-0.054803941617939333	catA	core
PA14_32230	-0.04397626023966512	catC	core
PA14_32220	-0.06444504943838149	catB	core
PA14_32200	-0.015899483750050555	catR	core
PA14_32190	-0.06126397215557334		core
PA14_32160	-0.062224947401979286	antA	core
PA14_32150	-0.056854367599545236	antB	core
PA14_32140	-0.05713166454207086	antC	core
PA14_32130	-0.07737226020313644	benD	core
PA14_32110	-0.09355457403702404	xylZ	core
PA14_32100	-0.059717219011376985	xylY	core
PA14_32080	-0.03688896126814088	xylX	core
PA14_32060	-0.02610376599349515	xylS	core
PA14_31990	0.05415024321963901	czcB	core
PA14_31970	5.1223386854230244e-05	czcC	core
PA14_31960	-0.017598711570948757		core
PA14_31950	-0.04511406014079258		core
PA14_31930	-0.0460603503058783		acc
PA14_31920	-0.07033843072092222		core
PA14_31900	-0.06594746095527103		core
PA14_31890	-0.03761054408394812		core
PA14_31870	-0.04872286081682713		core
PA14_31850	0.007256864088169103		core
PA14_31840	0.0003768635133757477		core
PA14_31820	0.058525903549246285		core
PA14_31810	0.03172425748518986	tpx	core
PA14_31800	-0.11445357855423895		core
PA14_31780	-0.07981493694236648		core
PA14_31770	0.025831985135691703		core
PA14_31760	0.0340041048240226		core
PA14_31750	0.0182221224652248		core
PA14_31740	-0.1235650776532328		core
PA14_31730	-0.06530521146322008		core
PA14_31720	0.02135826012284011		core
PA14_31700	-0.05576316406224685		core
PA14_31690	-0.10456601676105774		core
PA14_31680	-0.09119089752056288		core
PA14_31660	-0.003385357285442357		core
PA14_31650	0.2627123681046253	xthA	core
PA14_31640	0.07324425195492583		core
PA14_31630	-0.009539556987450931		core
PA14_31620	-0.035845757785741166		core
PA14_31610	-0.036541088872502674		core
PA14_31580	-0.0123276283793537		core
PA14_31560	0.10105708809661304		core
PA14_31540	-0.033085172674058534		core
PA14_31530	-0.05358366686783079		core
PA14_31510	-0.06838203123146125		core
PA14_31500	-0.07336478844713566		core
PA14_31480	-0.029046676762536187		core
PA14_31470	-0.05222353392717618		core
PA14_31460	-0.0899273304279021		core
PA14_31450	-0.08979586048337543		acc
PA14_31440	-0.015987180592340475		core
PA14_31430	-0.032575374774674995		acc
PA14_31420	-0.016916729703623637		core
PA14_31400	-0.023295198657175654		core
PA14_31390	0.0075177675423901144		core
PA14_31380	0.0017710991418382399		core
PA14_31370	0.026950569677335917		core
PA14_31360	0.03830490761529032		core
PA14_31350	0.021127752715497442		core
PA14_31340	-0.042553093910081344		acc
PA14_31330	0.011183667650097873		core
PA14_31310	0.016568256205575657		core
PA14_31300	-0.05728287437152073		core
PA14_31290	-0.012327473489701087	pa1L	core
PA14_31280	-0.004865489689821303		acc
PA14_31270	-0.003573097850673553		acc
PA14_31260	0.08619332271945811		acc
PA14_31250	-0.04322562119171475		acc
PA14_31240	0.2522651325106096		acc
PA14_31230	-0.060467728689494675		acc
PA14_31220	-0.04778947405749295		acc
PA14_31200	-0.04871469447645032		acc
PA14_31190	-0.0541908206962662		acc
PA14_31180	0.17648692484171635		acc
PA14_31170	-0.023204368024584025		acc
PA14_31160	-0.002794840735936425		acc
PA14_31150	-0.00953866594717758		acc
PA14_31130	-0.11656856877800185		acc
PA14_31110	-0.06364086775032843		acc
PA14_31100	-0.04576294692635352		acc
PA14_31090	-0.05498531439276328		acc
PA14_31080	-0.06812448500645901		acc
PA14_31070	-0.041688251167060736		acc
PA14_31060	-0.04260218286485773		acc
PA14_31050	-0.019403706906878128		acc
PA14_31040	-0.030383933906197664		acc
